NATION|1|0|0|0|0|0| haggle. carefully final deposits detect slyly agai|0|0|0|0|0|0|0|0|0|ALGERIA|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PARTSUPP|1|0|0|6925|0|0|sits. quickly fluffy packages wake quickly beyond the blithely regular requests. pending requests cajole among the final pinto beans. carefully busy theodolites affix quickly stealthily|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|0|0|0|0|0|0|0|0|0|0|0|2|537.98|0|0|0
PARTSUPP|1|0|0|8851|0|0|usly final packages. slyly ironic accounts poach across the even, sly requests. carefully pending request|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6|0|0|0|0|0|0|0|0|0|0|0|7|130.72|0|0|0
PARTSUPP|1|0|0|1627|0|0| quick packages. ironic deposits print. furiously silent platelets across the carefully final requests are slyly along the furiously even instructi|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6|0|0|0|0|0|0|0|0|0|0|0|9|424.25|0|0|0
PARTSUPP|1|0|0|3336|0|0|final instructions. courts wake packages. blithely unusual realms along the multipliers nag|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6|0|0|0|0|0|0|0|0|0|0|0|1|642.13|0|0|0
PARTSUPP|1|0|0|6451|0|0| accounts alongside of the slyly even accounts wake carefully final instructions-- ruthless platelets wake carefully ideas. even deposits are quickly final,|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6|0|0|0|0|0|0|0|0|0|0|0|3|175.32|0|0|0
PARTSUPP|1|0|0|7454|0|0|y express tithes haggle furiously even foxes. furiously ironic deposits sleep toward the furiously unusual|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|7|0|0|0|0|0|0|0|0|0|0|0|8|763.98|0|0|0
PARTSUPP|1|0|0|2770|0|0|hould have to nag after the blithely final asymptotes. fluffily spe|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|7|0|0|0|0|0|0|0|0|0|0|0|10|149.66|0|0|0
PARTSUPP|1|0|0|3377|0|0|usly against the daring asymptotes. slyly regular platelets sleep quickly blithely regular deposits. boldly regular deposits wake blithely ironic accounts|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|7|0|0|0|0|0|0|0|0|0|0|0|2|68.77|0|0|0
PARTSUPP|1|0|0|9460|0|0|. furiously final ideas hinder slyly among the ironic, final packages. blithely ironic dependencies cajole pending requests: blithely even packa|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|7|0|0|0|0|0|0|0|0|0|0|0|4|299.58|0|0|0
PARTSUPP|1|0|0|6834|0|0|lly ironic accounts solve express, unusual theodolites. special packages use quickly. quickly fin|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|8|0|0|0|0|0|0|0|0|0|0|0|9|249.63|0|0|0
PARTSUPP|1|0|0|396|0|0|r accounts. furiously pending dolphins use even, regular platelets. final|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|8|0|0|0|0|0|0|0|0|0|0|0|1|957.34|0|0|0
PARTSUPP|1|0|0|9845|0|0|s against the fluffily special packages snooze slyly slyly regular p|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|8|0|0|0|0|0|0|0|0|0|0|0|3|220.62|0|0|0
PARTSUPP|1|0|0|8126|0|0|final accounts around the blithely special asymptotes wake carefully beyond the bold dugouts. regular ideas haggle furiously after|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|8|0|0|0|0|0|0|0|0|0|0|0|5|916.91|0|0|0
PARTSUPP|1|0|0|7054|0|0|ts boost. evenly regular packages haggle after the quickly careful accounts.|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|9|0|0|0|0|0|0|0|0|0|0|0|10|84.2|0|0|0
PARTSUPP|1|0|0|7542|0|0|ate after the final pinto beans. express requests cajole express packages. carefully bold ideas haggle furiously. blithely express accounts eat carefully among the evenly busy accounts. carefully un|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|9|0|0|0|0|0|0|0|0|0|0|0|2|811.84|0|0|0
PARTSUPP|1|0|0|9583|0|0|d foxes. final, even braids sleep slyly slyly regular ideas. unusual ideas above|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|9|0|0|0|0|0|0|0|0|0|0|0|4|381.31|0|0|0
PARTSUPP|1|0|0|3063|0|0| the blithely ironic instructions. blithely express theodolites nag furiously. carefully bold requests shall have to use slyly pending requests. carefully regular instr|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|9|0|0|0|0|0|0|0|0|0|0|0|6|291.84|0|0|0
PARTSUPP|1|0|0|2952|0|0| bold foxes wake quickly even, final asymptotes. blithely even depe|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|10|0|0|0|0|0|0|0|0|0|0|0|1|996.12|0|0|0
PARTSUPP|1|0|0|3335|0|0|s theodolites haggle according to the fluffily unusual instructions. silent realms nag carefully ironic theodolites. furiously unusual instructions would detect fu|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|10|0|0|0|0|0|0|0|0|0|0|0|3|673.27|0|0|0
PARTSUPP|1|0|0|5691|0|0|r, silent instructions sleep slyly regular pinto beans. furiously unusual gifts use. silently ironic theodolites cajole final deposits! express dugouts are furiously. packages sleep|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|10|0|0|0|0|0|0|0|0|0|0|0|5|164|0|0|0
PARTSUPP|1|0|0|841|0|0|refully above the ironic packages. quickly regular packages haggle foxes. blithely ironic deposits a|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|10|0|0|0|0|0|0|0|0|0|0|0|7|374.02|0|0|0
PARTSUPP|1|0|0|4540|0|0|thely across the blithely unusual requests. slyly regular instructions wake slyly ironic theodolites. requests haggle blithely above the blithely brave p|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|11|0|0|0|0|0|0|0|0|0|0|0|2|709.87|0|0|0
PARTSUPP|1|0|0|4729|0|0|ters wake. sometimes bold packages cajole sometimes blithely final instructions. carefully ironic foxes after the furiously unusual foxes cajole carefully acr|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|11|0|0|0|0|0|0|0|0|0|0|0|5|894.9|0|0|0
PARTSUPP|1|0|0|3708|0|0|inal accounts nag quickly slyly special frays; bold, final theodolites play slyly after the furiously pending packages. f|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|11|0|0|0|0|0|0|0|0|0|0|0|8|818.74|0|0|0
PARTSUPP|1|0|0|3213|0|0|nusual, regular requests use carefully. slyly final packages haggle quickly. slyly express packages impress blithely across the blithely regular ideas. regular depe|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|11|0|0|0|0|0|0|0|0|0|0|0|1|471.98|0|0|0
PARTSUPP|1|0|0|3610|0|0|jole bold theodolites. final packages haggle! carefully regular deposits play furiously among the special ideas. quickly ironic packages detect quickly carefully final|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|12|0|0|0|0|0|0|0|0|0|0|0|3|659.73|0|0|0
PARTSUPP|1|0|0|7606|0|0|luffily regular courts engage carefully special realms. regular accounts across the blithely special pinto beans use carefully at the silent request|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|12|0|0|0|0|0|0|0|0|0|0|0|6|332.81|0|0|0
PARTSUPP|1|0|0|824|0|0|es are unusual deposits. fluffily even deposits across the blithely final theodolites doubt across the unusual accounts. regular,|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|12|0|0|0|0|0|0|0|0|0|0|0|9|337.06|0|0|0
PARTSUPP|1|0|0|5454|0|0|s across the carefully regular courts haggle fluffily among the even theodolites. blithely final platelets x-ray even ideas. fluffily express pinto beans sleep slyly. carefully even a|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|12|0|0|0|0|0|0|0|0|0|0|0|2|901.7|0|0|0
PARTSUPP|1|0|0|612|0|0|s. furiously even asymptotes use slyly blithely express foxes. pending courts integrate blithely among the ironic requests! blithely pending deposits integrate slyly furiously final packa|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|13|0|0|0|0|0|0|0|0|0|0|0|4|169.44|0|0|0
PARTSUPP|1|0|0|7268|0|0|s sleep slyly packages. final theodolites to the express packages haggle quic|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|13|0|0|0|0|0|0|0|0|0|0|0|7|862.7|0|0|0
PARTSUPP|1|0|0|864|0|0|s after the slyly pending instructions haggle even, express requests. permanently regular pinto beans are. slyly pending req|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|13|0|0|0|0|0|0|0|0|0|0|0|10|38.64|0|0|0
PARTSUPP|1|0|0|9736|0|0|tect after the express instructions. furiously silent ideas sleep blithely special ideas. attainments sleep furiously. carefully bold requests ab|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|13|0|0|0|0|0|0|0|0|0|0|0|3|327.18|0|0|0
PARTSUPP|1|0|0|5278|0|0|e quickly among the furiously ironic accounts. special, final sheaves against the|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|14|0|0|0|0|0|0|0|0|0|0|0|5|650.07|0|0|0
PARTSUPP|1|0|0|5334|0|0|ss dependencies are furiously silent excuses. blithely ironic pinto beans affix quickly according to the slyly ironic asymptotes. final packag|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|14|0|0|0|0|0|0|0|0|0|0|0|8|889.5|0|0|0
PARTSUPP|1|0|0|3676|0|0|sits are according to the fluffily silent asymptotes. final ideas are slyly above the regular instructions. furiousl|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|14|0|0|0|0|0|0|0|0|0|0|0|1|893.39|0|0|0
PARTSUPP|1|0|0|4947|0|0| final deposits boost slyly regular packages; carefully pending theodolites|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|14|0|0|0|0|0|0|0|0|0|0|0|4|310.13|0|0|0
PARTSUPP|1|0|0|7047|0|0|blithely quick requests sleep carefully fluffily regular pinto beans. ironic pinto beans around the slyly regular foxe|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|15|0|0|0|0|0|0|0|0|0|0|0|6|835.7|0|0|0
PARTSUPP|1|0|0|3336|0|0|slyly. fluffily bold accounts cajole furiously. furiously regular dependencies wak|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|15|0|0|0|0|0|0|0|0|0|0|0|9|784.55|0|0|0
PARTSUPP|1|0|0|3316|0|0|e express instructions. ironic requests haggle fluffily along the carefully even packages. furiously final acco|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|15|0|0|0|0|0|0|0|0|0|0|0|2|265.89|0|0|0
PARTSUPP|1|0|0|5255|0|0|refully bold instructions among the silent grouches must boost against the express deposits:|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|15|0|0|0|0|0|0|0|0|0|0|0|5|458.67|0|0|0
PARTSUPP|1|0|0|5282|0|0|lithely ironic theodolites should have to are furiously--|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|16|0|0|0|0|0|0|0|0|0|0|0|7|709.16|0|0|0
PARTSUPP|1|0|0|9412|0|0|ly special accounts wake. fluffily bold ideas believe blith|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|16|0|0|0|0|0|0|0|0|0|0|0|10|887.53|0|0|0
PARTSUPP|1|0|0|854|0|0| unusual excuses. requests after the carefully regular pinto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|16|0|0|0|0|0|0|0|0|0|0|0|3|781.91|0|0|0
PARTSUPP|1|0|0|1491|0|0|unts cajole furiously across the fluffily pending instructions. slyly special accounts could have to boost b|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|16|0|0|0|0|0|0|0|0|0|0|0|6|918.51|0|0|0
PARTSUPP|1|0|0|8555|0|0|are furiously final accounts. carefully unusual accounts snooze across the requests. carefully special dolphins|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|17|0|0|0|0|0|0|0|0|0|0|0|8|995.35|0|0|0
PARTSUPP|1|0|0|7737|0|0|e blithely express accounts. foxes kindle slyly unusual dinos. quickly special f|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|17|0|0|0|0|0|0|0|0|0|0|0|1|648.75|0|0|0
PARTSUPP|1|0|0|3123|0|0|ly bold accounts. regular packages use silently. quickly unusual sentiments around the quickly ironic theodolites haggle furiously pending requests. care|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|17|0|0|0|0|0|0|0|0|0|0|0|4|555.04|0|0|0
PARTSUPP|1|0|0|3203|0|0|bold packages nag fluffily after the regular accounts. furiously ironic asymptotes sleep quickly enticing pinto beans. carefully pending accounts use about the|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|17|0|0|0|0|0|0|0|0|0|0|0|7|64.4|0|0|0
PARTSUPP|1|0|0|1125|0|0|. ironic, regular accounts across the furiously express|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|18|0|0|0|0|0|0|0|0|0|0|0|9|664.17|0|0|0
PARTSUPP|1|0|0|8132|0|0| final packages wake quickly across the blithely ironic instructions. regular pains integrate slyly across the deposits. carefully regular pinto beans among the close|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|18|0|0|0|0|0|0|0|0|0|0|0|2|52.44|0|0|0
PARTSUPP|1|0|0|3133|0|0|riously bold accounts. packages boost daringly. blithely regular requests cajole. regular foxes wake carefully final accounts. blithely unusual excuses det|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|18|0|0|0|0|0|0|0|0|0|0|0|5|568.61|0|0|0
PARTSUPP|1|0|0|6475|0|0|. furiously regular accounts cajole slyly across the pending|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|18|0|0|0|0|0|0|0|0|0|0|0|8|386.29|0|0|0
PARTSUPP|1|0|0|1416|0|0|o beans. even packages nag boldly according to the bold, special deposits. ironic packages after the pinto beans nag above the quickly ironic requests. bl|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|19|0|0|0|0|0|0|0|0|0|0|0|10|144.8|0|0|0
PARTSUPP|1|0|0|5467|0|0|nstructions use furiously. fluffily regular excuses wake. slyly special grouches are carefully regular Tiresias. regular requests use about the quickly furio|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|19|0|0|0|0|0|0|0|0|0|0|0|3|405.7|0|0|0
PARTSUPP|1|0|0|8800|0|0|sual requests sleep carefully. deposits cajole carefully over the regular, regular requests. quickly unusual asymptotes use some|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|19|0|0|0|0|0|0|0|0|0|0|0|6|635.66|0|0|0
PARTSUPP|1|0|0|1340|0|0| requests. final, pending realms use carefully; slyly dogged foxes impress fluffily above the blithely regular deposits. ironic, regular courts wake carefully. bold requests impress|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|19|0|0|0|0|0|0|0|0|0|0|0|9|346.92|0|0|0
PARTSUPP|1|0|0|2927|0|0|s, ironic deposits haggle across the quickly bold asymptotes. express, ironic pinto beans wake carefully enticingly special foxes. requests are at the c|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|20|0|0|0|0|0|0|0|0|0|0|0|1|675.54|0|0|0
PARTSUPP|1|0|0|2723|0|0|nal, bold frets cajole slyly regular, unusual platelets. slyly permanent deposits wake carefully carefully silent accounts. even, even requests wake quickly. furiously pending packages are|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|20|0|0|0|0|0|0|0|0|0|0|0|4|305.84|0|0|0
PARTSUPP|1|0|0|5905|0|0|ing deposits use furiously. ironically final pinto bea|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|20|0|0|0|0|0|0|0|0|0|0|0|7|546.66|0|0|0
LINEITEM|1|0|0|0|0|0|egular courts above the|19960212|0|0|0.04|17954.55|1|O|0|0|0|0|0|1|0|0|5|0|17|19960322|0|0|N|19960313|DELIVER IN PERSON|TRUCK|0|0|4|0|0.02|0|0
LINEITEM|1|0|0|0|0|0|ly final dependencies: slyly bold|19960228|0|0|0.09|34850.16|2|O|0|0|0|0|0|1|0|0|12|0|36|19960420|0|0|N|19960412|TAKE BACK RETURN|MAIL|0|0|9|0|0.06|0|0
LINEITEM|1|0|0|0|0|0|riously. regular, express dep|19960305|0|0|0.1|7712.48|3|O|0|0|0|0|0|1|0|0|8|0|8|19960131|0|0|N|19960129|TAKE BACK RETURN|REG AIR|0|0|5|0|0.02|0|0
LINEITEM|1|0|0|0|0|0|lites. fluffily even de|19960330|0|0|0.09|25284|4|O|0|0|0|0|0|1|0|0|4|0|28|19960516|0|0|N|19960421|NONE|AIR|0|0|6|0|0.06|0|0
LINEITEM|1|0|0|0|0|0| pending foxes. slyly re|19960314|0|0|0.1|22200.48|5|O|0|0|0|0|0|1|0|0|7|0|24|19960401|0|0|N|19960330|NONE|FOB|0|0|8|0|0.04|0|0
LINEITEM|1|0|0|0|0|0|arefully slyly ex|19960207|0|0|0.07|29312.32|6|O|0|0|0|0|0|1|0|0|17|0|32|19960203|0|0|N|19960130|DELIVER IN PERSON|MAIL|0|0|3|0|0.02|0|0
